과목,분류,대상_식별자,질문_제목,질문_내용,답변,추가질문,재답변,날짜
특허법,조문,142조,[142조] 심결각하에 대한 불복의 소,"임병웅 변리사님 안녕하세요! 심판에 대해 142조의 적법성 심리를 거친 후 심결 각하가 내려졌을 시 청구인은 심결각하에 대한 불복의 소를 제기할 수 있는데요. 이 때 '1) 결정계심판에 대한 심결각하였을 경우 불복의 소 피고는 특허청장' '2) 당사자계심판에 대한 심결각하였을 경우 불복의 소 피고는 원심판의 피청구인' 으로 알고 있습니다. 그런데 2번 케이스가 잘 이해가 되지 않습니다. 심결 각하 또한 심판청구 자체가 부적법하다고 판단하여 심판관합의체가 각하를 한 것인데, 그에 대한 소송을 왜 원심판의 피청구인에게 하는 것인지 잘 모르겠습니다.. 제 생각에는 결정각하와 마찬가지로 결정계심판이든 당사자계심판이든 불복의 소는 특허청장에게 해아할것만 같아서요.. 항상 답변해주심에 감사드립니다! 저작자 표시컨텐츠변경비영리","안녕하세요? 예를 들어 적극적 심판에서 피심판청구인이 확인대상발명을 실시하고 있지 않다고 주장하였는데, 청구인이 이를 입증하지 못하면 심결각하됩니다. 이 때 누구를 피고로 해야 할까요?", ,,18.01.03
특허법,문제,138조,[138조] 객관식 809번 질문입니다.,임병웅 변리사님 안녕하세요. 객관식 809번 지문3) 청구인의 특허발명이 자신의 특허출원 전의 타인의 특허발명 또는 등록실용신안보다 상당한 경제적 가치가 있는 중요한 기술적 진보를 가져온 것이여야 한다. 해설) “특허출원”전이 아닌 “특허출원일”전에 출원된 타인의 특허발명 또는 등록실용신안보다 상당한 경제적 가치가 있는 중요한 기술상의 진보가 있어야 한다. 위 지문의 경우 시각주의에 초점을 맞춰 보면 “출원 전”과 “출원일 전”이 명확히 다르기 때문에 틀렸다는 것이 확실한데 혹시 그에 덧붙여서 “상당한 경제적 가치”에 초점을 맞추면 크로스라이센스도 이유가 될 수 있을까요? 크로스라이센스를 청구할 때는 상당한 경제적 가치가 있어야 하는 것이 요건이 아니라고 생각됩니다. 물론 크로스라이센스를 청구한다는 것은 그 전에 설정된 통실허 심판에 따른 통상실시권이 디자인을 제외하고 후출원이 선출원에 비해 상당한 기술적 진보가 있다고 전제가 되지만 크로스라이센스를 청구하는 선출원의 경우는 후출원보다 기술적 진보는 없다고 생각돼서 질문드립니다! 감사합니다.,"안녕하세요? 문제 전체를 올려주지 않아서 잘 모르겠지만, 크로스 라이센스를 청구할 때는 선출원권리자가 기술상 진보가 있을 필요는 없습니다. 다만, 사안의 지문은 크로스 라이센스를 전제로 하고 있지 않아 보이네요. 열공하세요~", ,,18.01.05
특허법,조문,135조,"[135, 136] 심판의 일부청구/일부취하/일부인용,기각 질문","안녕하세요 변리사님! 심판 파트 공부중 헷갈려서 표를 만들고 있는데요, 1. 다른 내용들은 나와있는 것 같은데 정정심판의 일부취하가 가능한지 여부는 나와있지 않아서 가능한지 질문드립니다! 2. 아울러 표의 나머지 부분들도 제가 맞게 체크한 것인지 봐주시면 더욱 감사하겠습니다.",정정심판도 일부청구가 되지 않습니다. 명세서 전체에 대해 정정을 청구하는 것입니다. 따라서 일부취하도 허용되지 않습니다. 열공하세요~, ,,18.01.07
특허법,조문,135조,(135조) 확인대상발명의 특정정도,"임변리사님 안녕하세요, 다음 바로 첫 줄에서 시작하는 보기에서, 심판장은 기간을 정하여 보정을 명하여야 한다. 라고 하였고, 저는 적법성심리의 대상이라 생각해서 틀린 지문이라고 답을 잘못 골랐는데요..ㅠㅠ 다른 분의 질문에 답하신 걸 가져와보자면, 확인대상 발명을 아예 제출하지 않았을 때 심판장의 방식심리 대상이 되는 것이라고 저는 받아들였는데 위와 같은 지문에서는 이미 제출된 것이 아닌지...해서 혼동이 있었습니다.. 도움 주시면 감사하겠습니다!",적법성 심리에서는 보정명령을 하지 않는다고 잘못 이해하고 있습니다. 적법성 심리에서도 보정가능한 경우라면 먼저 보정명령후 심결각하합니다. 기본서를 정독해 보세요~,적법성심리에서의 주체는 심판관합의체로 알고 있는데 왜 심판장이 보정 명령을 하는지가 이해가질 않습니다.. 혹 절차가 다음과 같이 진행되는 것인가요..? 1. 방식심리: 1)심판장이 보정이 가능하다고 판단하여 보정명령을 함 2)그러나 보정이 부적법 2. 적법성심리: 심판관합의체가 부적법하게 보정이 된 상태의 확인대상발명을 보정불가능하다고 판단하여 심결각하함,"심판장 명의로 보정명령하고, 보정하지 않으면 합의체 명의로 심결각하합니다.",18.01.08
특허법,조문,155조,155 참가 vs. 보조참가,"안녕하세요? 도해 p235 에 당사자 적격이란 해당 절차의 주체가 될 수 있는 자로써, 무효심판은 청구인이 이해관계인 또는 심사관 / 피청구인은 특허권자 적극적 권리범위확인심판의 청구인은 특허권자, 전용실시권자 / 피청구인은 과서 또는 현재 실시 이해관계인 소극적 권리범위확인심판의 청구인은 과거, 현재, 미래에 실시 이해관계인 / 피청구인은 특허권자 로 되어있습니다. 155조3항을 보면 심판의 결과에 이해관계를 가진 자는 보조참가를 할 수 있도록 규정되어 있는데, 이해관계를 가진 보조 참가인이 왜 당사자 적격이 없어서 보조 참가만 해야 되는건가요?",안녕하세요? 여기서 말하는 이해관계는 당사자 적격에서 말하는 이해관계보다 낮은 수준의 이해관계를 의미하는 것입니다. 열공하세요~, ,,18.01.08
특허법,조문,136조,136조] 정정심판의 청구기간 관련 질문,"안녕하세요 변리사님 정정심판의 청구기간 관련 질문이 있습니다. 136조 2항 1호 단서 : 다만, 특허무효심판의 심결 또는 정정의 무효심판의 심결에 대한 소가 특허법원에 계속 중인 경우에는 특허법원에서 변론이 종결(변론 없이 한 판결의 경우에는 판결의 선고를 말한다)된 날까지 정정심판을 청구할 수 있다. 무효심판이 특허심판원에서 계속 중인 경우는 정정청구가 가능하여 정정심판을 청구하지 못하나, 무효심판 심결에 대한 소가 대법원에 계속 중인 경우에는 정정심판 청구가 가능한 것이 아닌지요? 법조문에 특허법원으로만 명시한 이유가 궁금하여 질문 드립니다. 감사합니다. 저작자 표시컨텐츠변경비영리",안녕하세요? 취소신청과 무효심판이 동시에 계속 중인 경우에는 법 제136조제2항제1호 단서를 제외하고는 정정심판청구가 불가능합니다. 열공하세요~,"변리사님, 답변 감사합니다. 그 말씀은 법조문 그대로 무효심판의 심결에 대한 소가 대법원에 계속 중인 경우는 정정심판청구가 불가능하다는 말씀이신지요?","동시에 계속 중인 경우는 불가능하고, 무효심판의 심결에 대한 소만 단독으로 계속 중인 경우에는 법 제136조제2항제2호에 의해 가능합니다.",18.01.09
특허법,조문,135조,[135조] 적극적 권리범위확인심판에서 피청구인이 실시 예정 중인 확인대상발명,"안녕하세요! 공부하다 깜짝 놀라서 질문 드립니다. 원래는 적극적 권리범위확인심판은 피청구인이 실시 예정인 확인대상발명은 심판 청구를 하지 못한다고 알고 있습니다. 그런데 이제 적극적 권리범위확인심판에서 피청구인이 실시 예정인 확인대상발명도 심판이 가능한가요? 지금은 실제로 심판하고 있고, 판결문도 존재한다는 정보를 접해서 1차 지문에 나왔을 경우 어떻게 해야 할지 질문 드립니다. 감사합니다.","안녕하세요? 제가 더 깜짝 놀라는 것 같네요. 판례가 확실히 바뀌면, 공지를 할테니 정리하는데 집중하세요~", ,,18.01.09
특허법,조문,136조,[136조] 정정심판 청구시기,안녕하세요 변리사님 정정심판 청구시기에 대하여 질문이 있어 글을 올립니다. 정정심판을 대법원에서 청구할 수 있는지 궁금합니다. 다른 책에서는 대법원 계속중에는 정정심판을 청구할 수 없는 것으로 개정되었다고 하며 2013허877 판례에서 '심결취소소송(무효심판)이 특허법원 및 대법원에 계속중인 동안에는 기간의 제한없이 정정심판을 청구할 수 있었는바'라고 했지만 이 판례는 개정법 이전의 판례로 개정법과 충돌하기 때문에 대법원에서 정정심판청구를 할 수 없다고 하는데요 이지특허법에는 대법원에서 청구할 수 있다고 나와있어 너무너무 헷갈립니다. 답변 부탁드립니다 ㅠㅠ,안녕하세요? 대법원에 무효심판이 계속 중인 경우에 1. 취소신청과 무효심판이 동시에 계속 중인 경우에는 법 제136조제2항제1호단서에 의해 정정심판청구가 안됩니다. 2. 무효심판만 계속 중인 경우에는 법 제136조제2항제2호에 의해 정정심판청구가 가능합니다. 열공하세요~, ,,18.01.10
특허법,문제,136조,[136조]정정심판,"안녕하세요? 2015기출문제에서 ㄱ. 특허발명에 대한 정정무효심판청구가 기각되고 난 후 해당 기각 심결의 취소를 구하는 소송이 계속되는 중 그 특허발명에 대한 무효심결이 확정되었을 경우, 위 정정무효심판의 기각 심결에 관한 소는 부적법하다.(O) 인데 질문:엄밀히 말하면 그 특허발명에 대한 무효심결이 확정되었을 경우에서 후발적사유로 무효가 되었을경우에는 (X)가 되는거 아닌가요? 답변 감사드립니다.",안녕하세요? 네. 맞습니다. 객관식은 절대적 진리를 반드시 추구하지 않습니다. 상대적 풀이를 하세요~, ,,18.01.11
특허법,조문,139조,[139]공동심판청구 관련 질문입니다,"11조 복수당사자대표에서, 대표자만이 모두를 대표하고, 1항 각호의 경우 다른 공유자의 동의를 받아야하는것으로 알고있습니다 Q1_ 대표자를 선정하여 특허청장 또는 특허심판원장에게 신고한경우, 대표자만이 132의 17에따른 심판청구를 할수있다고 해석하는것이 맞나요? 그리고 139 3항에서는, 특허권 또는 특허를 받을 수 있는 권리의 공유자가 그 공유인 권리에 관하여 심판을 청구할 때에는 공유자 모두가 공동으로 청구하여야 한다 Q2_ 대표자 단독으로 132의 17에따른 심판청구를 할 수없고, 139의 3항에 의해 공유자 전원이 공동으로 청구하여야 하나요? 제가 뭘 잘못생각하고있는걸까요..ㅜ 답변미리감사합니다~","전원이 청구하는 것이 맞습니다. 따라서, 법 제11조제1항각호에서 변경출원과 심판청구는 빠져야 합니다. 기본서를 한 번 정독해 보세요~", ,,18.01.12
특허법,문제,134조,[134조] 존속기간연장등록무효심판 관련 질문 있습니다.,"객관식 문제집 765페이지의 2번 지문에 연장등록무효심판은 특허권이 무효로 소멸된 경우에도 청구가 가능하다. 라는 지문이 옳지 않은 지문으로 답으로 골라져 있는데요. 옆의 해설의 내용처럼 특허권이 소급하여 소멸한 경우에는 청구하지 못하는게 맞으나, 후발적으로 무효사유가 발생하여 특허권이 소멸한 경우에는 존속기간연장등록무효심판을 청구할 실익이 있지 않나요? 예를 들어 적법하게 존속기간이 연장되어 있는 상태에서 (출원일 후 20년이 지난 상태에서) 후발적으로 조약위반 사유가 발생한 경우에는 존속기간 연장된 그 부분만의 권리를 무효화 시킬 이익을 상정할 수 있지 않나요..?? 134조 3항은 133조 1항을 준용하는데, 133조 1항에는 무효심판은 특허권이 소멸된 후에도 청구할 수 있다. 라고 되어있기도 해서요. 저작자 표시컨텐츠변경비영리","안녕하세요? 연장등록무효심판의 청구는 원래의 존속기간이 끝까지 유지됨을 전제로 청구하는 것인데, 특허권이 무효로 소멸한 경우에는 소급이든 장래이든 상관없이, 원래의 존속기간이 끝까지 유지되지 못하고 소멸하기 때문에 청구하지 못합니다. 열공하세요~", ,,18.01.13
