과목,분류,대상_식별자,질문_제목,질문_내용,답변,추가질문,재답변,날짜
특허법,조문,186조,소의 이익 / 상고의 이익 / 특허취소신청 대법원 계속 중 정정인용심결 확정/ 소송기록 송부,"변리사님 안녕하세요. 질문1) '소의 이익'이란 심결취소소송을 통해 심결 등의 취소를 구할 이익을 뜻하는 것인가요? 이지특허법 18판 1219면 각주 90번의 판례에서 '상고의 이익'을 말하고 있어서 뭔가 구분되는 내용인 것 같아 질문 드립니다.. 민소법을 공부하면 더 알 수 있는 내용인가요? 질문2) '상고의 이익'이란, 소의 이익처럼, 상고를 통해 특허법원의 판결의 취소를 구할 이익을 말하는 것인가요? 아니면.. 민소법을 공부해야 알 수 있는 내용일까요..? 위 각주 90번 2008후2770 판결, ""전부 승소한 원심판결에 대한 상고는 상고를 제기할 이익이 없어 허용될 수 없고, 이 경우 비록 그 판결의 이유에 불만이 있더라도 역시 상고의 이익이 없다."" 대법원에서 파기소각하 하는 경우, 소의 이익이 없지만 상고를 각하하지 않는 점에서 의문이 들었습니다. 질문3) 즉 파기소각하 하는 경우는, 상고의 이익 및 상고 이유가 인정되어 파기환송 하면 특허법원에서 소의 이익이 없어 소각하 하는 경우인가요? 특허취소신청이 대법원에 계속 중인데 정정심판에서 인용심결이 확정된 경우, 질문4) 파기 후 i) 특허법원으로 환송하면 특허법원에서 취소하고 특허심판원으로 환송하나요? 혹은 ii) 대법원에서 바로 특허심판원으로 보내나요?(후자라면 원결정에 대한 파기인가요?) 심판기록은 심결취소소송을 제기해도 특허법원으로 송부할 의무가 없는데, 질문6) 특허심판원으로 환송할 때에는 법원에서 소송기록의 송부를 해주나요? 혹시 환송이란 것이 송부를 포함한 의미인가요? 시험과 크게 관계 없는 것 같지만 어떤 절차를 거치는지 궁금하여 여쭤보게 되었습니다.. 감사합니다.","안녕하세요? 1. 2. 상고의 이익이란 대법원에서 판결을 취소할 이익을 말하는 것입니다. 3. 상고의 이익이 있어 파기하면 특허법원에서 소각하해야 하지만, 특허법원까지 가기 귀찮으니 대법원에서 바로 소각하한다는 것입니다. 4. 전자가 맞습니다. 6. 소송기록을 송부해 주지 않고 재판서 정본을 보내 줍니다. 소송기록은 열람가능합니다. 열공하세요~", ,,19.09.09
특허법,조문,186조,심결취소소송의 본안심리 중 심리범위에 관한 질문입니다.,2006허9197 판례에서 특허청은 거절결정에 대한 심결취소소송 단계에서 보정각하결정에 붙이거나 심판절차에서 다루지 아니한 다른 이유를 들어 보정의 부적법을 주장가능하다고 되어있는데 '보정각하결정에 붙이거나'의 의미가 법원에 계류 중일 때에도 특허청이 심판 단계에서 적법하다고 판단한 보정을 각하시킬 수 있다는 말인가요?,"심판단계에서는 법 제47조 제2항 위반으로 보정각하되었으나, 심결취소소송단계에서는 법 제47조 제3항 위반으로 보정각하가 타당하다고 할 수 있다는 의미입니다. 열공하세요~", ,,19.11.29
특허법,조문,186조,심결취소소송 관련 질문입니다,판례중에 특허청은 거절결정에 대한 심결취소송 단계에서 보정각하결정에 붙이거나 심판 절차에서 다루지 아니한 다른 이유를 들어 보정의 부적합을 주장가능(2006허9197) 이라는 판례가 있는데 결정계에선 결정이나 심결 당시에 다루지않았던 이유는 소송 단계에서 새롭게 주장하지 못한다고 알고 있었는데 이 판례에서는 주장할수 있다는 것 같이 판시가 되어있어 제가 뭔가 착각하고 있는 듯 하여 질문 드립니다.,"보정각하할 때는 법 제63조제1항단서에 의해 출원인에게 의견서/보정서 제출기회를 주지 않기 때문에, 주장이 가능합니다. 열공하세요~", ,,19.12.01
특허법,조문,191조,보상금을 줄이려고 국가가 출원인을 상대로 소제기 가부,안녕하세요 임병웅 변리사님 해당조문과 관련하여 간략한 질문드립니다. 도움주심에 진심으로 감사드립니다. 1호에 보면 ’중앙행정기관의 장 또는 출원인‘이라고 되어있습니다. 그렇다면 190조에 따른 소에서 피고는 출원인이 될 수도 있고 행정기관의 장이 될 수도 있는 것이죠? 그렇다면 41조의 보상금액수가 과다하다고 생각되면 출원인을 상대로 국가가 소송을 걸수도 있다는 것인가요? (보상금을 국가에서 정해놓고 그게 많다고 소송을 거는게 잘 와닿지 않아서 진짜 그말인지 궁금해서 질문드립니다.) 저작자 표시컨텐츠변경비영리,중앙행정기관의 장이 출원인을 상대로 소송을 제기할 수 있다는 것입니다., ,,19.12.02
특허법,문제,186조,상고심 중 소이익 흠결된 경우,"안녕하세요 임병웅 변리사님 객 894번 문제 지문1 질문 드립니다 특허무효심결이 상고심에 계속 중에, 다른 무효심판에 의해 특허권이 무효가 되었습니다 이 경우 상고심의 취급 관련 여쭙습니다 98후1921가 대법원 사이트, 케이스노트에서 검색되지 않습니다... 1.객 해설에서는 원심결을 파기한다고 하고 이지특허 16판 p1205에서는 원심판결을 파기한다고 하는데 어떤게 맞는건가요? 2.원심판결이 파기 되고 소각하하여야 한다면 무효심판에 대한 기각심결은 계속 존재하는건가여?? 3.원심결이 파기 되고 소각하하여야 한다면 대법원이 우선 인용판결하여 원심판결을 파기하고 특허법원입장에서 자판한것으로 보아야 하나요?? 언제나 도움 주셔서 감사합니다..","안녕하세요? 1. 특허법원의 판결을 파기한다는 것입니다. 2. 소각하되면 기각심결은 그대로 확정됩니다. 3. 소의 이익은 상고심 계속 중 생긴 사정도 고려하여 판단합니다. 즉, 대법원에서 파기한 후 직접 소각하한다는 의미입니다. 열공하세요~", ,,20.01.05
특허법,문제,189조,객문 898 5번지문 관련,특허법원은 특허심판원의 심결에 대한 취소청구가 이유있다고 인정하더라도 그 심결에서 판단의 대상이 된 특허청의 결정을 취소할 수 없다. ( 특허심판원의 결정을 취소하는 것이고 특허청의 결정은 취소할 수 없다 ) 맞나요?,네. 맞습니다. 아래 비슷한 질문들 있으니 검색해 보세요~, ,,20.01.15
특허법,조문,186조,소의 이익 관계,"심결이전에 이미 특허권의 등록무효심결이 확정된 경우와 같이 어떤 구체적 사정이 심판청구의 이익과 소의 이익에 공통되는 경우에는 심판청구도 부적법하게 되고 소자체도 부적법하게 되는바 심결위법성이라는 본안판단에 나아갈 여지없이 소 각하이다. 이지특허 1192p 그런데 이지특허1191p 예를들어 소멸된 특허권등의 권리에 대한 권리범위확인심판에 있어서 심판단계에서 그 권리가 소멸된 경우 심판청구각하하지 아니한 심결은 위법하므로 취소되어야한다. 라고나와있습니다 각각 읽을때는 고개가 끄덕여졌으나 비교해보니 겹치는부분이 있지않나 싶어서요. 1. 위에서는 존재하지않는 특허를 대상으로 판단한 심결이 위법하지만 무효로 확정된 이상 심결취소해봤자 특허대상이없어 심결각하를 할테니 소의이익이 없어 소각하 이런논리가맞나요? (위에서 ""심결이전"" 이란 단어에서 심결이 무슨 심결인지에 따라 다른가요??) 2. 1의 논리라면 똑같이 소멸된 특허를 대상으로 권리범위확인심판에 있어 심결한것은 위법하므로 취소되어야하는데 취소해봤자 심판단계에서 특허가 없다는 이유로 심결각하할테니 소각하 해야하는거 아닌가요? 왜 소의이익도 없는반면 밑에서는 소의이익은 있는것인가요?","<심결 이전>이라는 표현이 불명확하네요. 인용문헌(주해특허법)의 표현을 그대로 썼는데, 정확히 표현하면 <심결취소소송 계속중>이라고 기재해야 될 것 같습니다. 열공하세요~", ,,20.01.22
특허법,조문,186조,소송에서 요건 질문드립니다,민사소송법에서는 승소할 수 있는 주요사실들이 정해져 있는데 특허 심결취소소송에서는 승소할 수 있는 주요사실이 무언인지 모르겠습니다. 청구는 심결 취소이고 그 하위가 되는 신규성 없음 진보성 없음을 법률 요건 이라고 할때 민사소송법은 주요사실이 딱딱 정해져서 외우는데 특허에서는 그런것을 못봤습니다... 자백 되는걸 보니 주요사실도 있고 간접사일등도 있을텐데 소송 가서는 이것을 어떻게 해결하나요?,쟁점별로 주요사실이 다를 수 밖에 없습니다. 따라서 특허법에서는 이것을 따로 배우지 않습니다., ,,20.01.26
특허법,조문,186조,심결취소소송의 심리범위(2013후1054 판례),"안녕하십니까 변리사님. 거절결정불복심판에 대한 심결취소소송의 심리범위에 대한 질문입니다. (질문개수가 많아서 죄송합니다.ㅜ) 2013후1054 판례에서 ""비교대상발명을 보충하여 특허출원 당시 그 기술분야에 널리 알려진 주지관용기술의 존재를 증명하기 위한 자료는 새로운 공지기술에 관한 것에 해당하지 아니하므로~"" 라 하였고, 구체적 사안을 보면 "" 출원발명의 특허청구범위 제1항(이하 ‘이 사건 제1항 발명’이라고 한다)의 ‘절개부 및 연결마디 구성’은 주지관용기술에 해당하여 이 사건 제1항 발명은 비교대상발명에 주지관용기술을 더하여 보더라도 진보성이 부정되므로 거절결정을 유지한 이 사건 심결의 결론이 정당하다는 취지로 주장하면서 주지관용기술을 보여주기 위한 자료로 을 제4호증 및 을 제5호증 등을 추가로 제출"" 하였다고 하였습니다. 질문1 그렇다면, 비교대상발명을 보충하여 증명하려는 주지관용기술의 존재는 이미 출원발명에 속하여 있는경우로 한정하여 보아야 하고, 주지관용기술이라 하더라도 선행발명 보충하는 범위 벗어나 새로운 공지기술 제시하는 경우에는 이에 해당하지 않는것으로 보면 되는것인가요? ---------- 또한 같은판례의 판시로서 ""거절결정불복심판청구 기각 심결의 취소소송절차에서 특허청장이 비로소 주장하는 사유라고 하더라도 심사 또는 심판 단계에서 의견제출의 기회를 부여한 거절이유와 주요한 취지가 부합하여 이미 통지된 거절이유를 보충하는 데 지나지 아니하는 것이면 이를 심결의 당부를 판단하는 근거로 할 수 있다 할 것"" 이라 하였는데, 질문 2 여기서 거절이유를 보충하는데 지나지 않는것이라는 것은 새로운 증거라 하더라도, 심사나 심판단계에서 실질적으로 의견서 제출기회를 부여하였는지에 따라서 판단하면 되는것인가요? ------ 질문 3 그렇다면 A라는 선행자료에 의해 출원발명을 진보성 또는 신규성을 이유로 거절하였고, 기각심결되었다면, 이에대한 심결취소소송에서는 A가 주지관용기술이라는 등의 A를 보충하는 A에 관한 자료는 이미 다툴 기회를 부여하였다고 볼 수 있기 때문에 제출 할 수 있으나, A를 보충하는 자료인 동시에 다른 주지관용기술에 해당하여 출원발명의 신규성 또는 진보성을 부정하는 근거가 되는 자료인 B가 있다고 한다면, B를 이용하여 A를 보충하는 것은 허용되나, 이를 근거로 거절가능하다 하는것는 부적법하게 되는것인가요? 이상입니다.",안녕하세요? 1. 네 2. 네 3. 네 결국은 출원인의 실질적인 대응기회 확보가 되었는지 관점에서 살펴보면 됩니다. 열공하세요~, ,,20.01.31
특허법,조문,186조,소의 이익 관계2,"소의 이익이란 원고가 심결을 취소할 이익입니다. 각하심결이 내려져야 하는데 본안심결(인용심결)이 내려진 경우 원고(심판피청구인)는 인용심결을 취소할 이익이 있는 것이고, 본안심리를 하여 취소환송하면 심판원에서 각하심결이 내려지게 됩니다. 그러나, 본안심결이 기각심결이라면, 기각이나 각하나 심판청구인이 심판에서 지는 것이 매한가지이기 때문에 소의 이익이 없다는 이유로 소각하됩니다. 이렇게 이해하고 있는데 이지특허1192p에서는 ""다만 예외적으로 권범심을 기각한 심결의 취소소송에서는 소의이익을 인정하기 곤란할것이다""라 나와있습니다. 1. 굳이 권범심에 한정된 이유가있나요? 권범심에 한정하지않고 일반적으로 각하심결받을걸 인용받았다면 소이익있고 각하심결받을것을 기각받은경우는 어차피 지는 입장이니까 소이익없다. 라고 정리해도되나요? 2. 2차시험에서 위 관련사례가 나올경우 각하심결과 기각심결의 일사부재리효과 유무에 차이가있어 소의이익이 있다고 말하는것은 판례의태도에 반하게 되어서 좋지못할까요?","1. 네 2. 판례는 이러한데, 비판이 있다 정도로 기술하면 됩니다.", ,,20.02.03
